ITEM_VNUM~RANGE	ITEM_NAME(K)	ITEM_TYPE	SUB_TYPE	SIZE	ANTI_FLAG	FLAG	ITEM_WEAR	IMMUNE	GOLD	SHOP_BUY_PRICE	REFINE	REFINESET	MAGIC_PCT	LIMIT_TYPE0	LIMIT_VALUE0	LIMIT_TYPE1	LIMIT_VALUE1	ADDON_TYPE0	ADDON_VALUE0	ADDON_TYPE1	ADDON_VALUE1	ADDON_TYPE2	ADDON_VALUE2	ADDON_TYPE3	ADDON_VALUE3	ADDON_TYPE4	ADDON_VALUE4	VALUE0	VALUE1	VALUE2	VALUE3	VALUE4	VALUE5	Specular	SOCKET	ATTU_ADDON
19071	Fische	ITEM_USE	USE_AFFECT	1	NONE	ITEM_STACKABLE|LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	547	1	2500	300	0	0	0	0	0
19072	Fische	ITEM_USE	USE_AFFECT	1	NONE	ITEM_STACKABLE|LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	547	19	25	300	0	0	0	0	0
19073	Fische	ITEM_USE	USE_AFFECT	1	NONE	ITEM_STACKABLE|LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	547	21	25	300	0	0	0	0	0
19074	Fische	ITEM_USE	USE_AFFECT	1	NONE	ITEM_STACKABLE|LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	547	22	25	300	0	0	0	0	0
19075	Fische	ITEM_USE	USE_AFFECT	1	NONE	ITEM_STACKABLE|LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	547	63	25	300	0	0	0	0	0
19076	Fische	ITEM_USE	USE_AFFECT	1	NONE	ITEM_STACKABLE|LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	547	64	5	300	0	0	0	0	0
19077	Fische	ITEM_USE	USE_AFFECT	1	NONE	ITEM_STACKABLE|LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	547	67	25	300	0	0	0	0	0
19078	Fische	ITEM_USE	USE_AFFECT	1	NONE	ITEM_STACKABLE|LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	547	44	25	300	0	0	0	0	0
19079	Fische	ITEM_USE	USE_AFFECT	1	NONE	ITEM_STACKABLE|LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	547	72	10	300	0	0	0	0	0
19080	Fische	ITEM_USE	USE_AFFECT	1	NONE	ITEM_STACKABLE|LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	547	55	3	300	0	0	0	0	0
19090	Mount	ITEM_MOUNT	MOUNT_SEAL	1	NONE	QUEST_USE_MULTIPLE|LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_MOUNT	9376	APPLY_ATTBONUS_MONSTER	15	APPLY_ATTBONUS_BOSS	15	APPLY_NONE	0	APPLY_NONE	0	43200	0	0	0	9376	0	0	0	0
19091	Mount	ITEM_MOUNT	MOUNT_SEAL	1	NONE	QUEST_USE_MULTIPLE|LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_MOUNT	9377	APPLY_ATTBONUS_MONSTER	15	APPLY_ATTBONUS_BOSS	15	APPLY_NONE	0	APPLY_NONE	0	43200	0	0	0	9377	0	0	0	0
19092	Legen White Lion (3D)	ITEM_MOUNT	MOUNT_SEAL	1	NONE	QUEST_USE_MULTIPLE|LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	259200	LIMIT_NONE	0	APPLY_MOUNT	9378	APPLY_ATTBONUS_MONSTER	10	APPLY_ATTBONUS_STONE	5	APPLY_ATTBONUS_BOSS	5	APPLY_NONE	0	43200	0	0	0	9378	0	0	0	0
19093	Mount	ITEM_MOUNT	MOUNT_SEAL	1	NONE	QUEST_USE_MULTIPLE|LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	259200	LIMIT_NONE	0	APPLY_MOUNT	9379	APPLY_ATT_GRADE_BONUS	20	APPLY_ATTBONUS_MONSTER	15	APPLY_NONE	0	APPLY_NONE	0	43200	0	0	0	9379	0	0	0	0
19094	Mount	ITEM_MOUNT	MOUNT_SEAL	1	NONE	QUEST_USE_MULTIPLE|LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	259200	LIMIT_NONE	0	APPLY_MOUNT	9380	APPLY_ATTBONUS_MONSTER	10	APPLY_ATTBONUS_STONE	5	APPLY_ATTBONUS_BOSS	5	APPLY_NONE	0	43200	0	0	0	9380	0	0	0	0
19095	Legend Manu	ITEM_MOUNT	MOUNT_SEAL	1	NONE	QUEST_USE_MULTIPLE|LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_MOUNT	9381	APPLY_ATTBONUS_MONSTER	40	APPLY_ATTBONUS_STONE	20	APPLY_ATTBONUS_BOSS	20	APPLY_NONE	0	43200	0	0	0	9381	0	0	0	0
19096	Mount	ITEM_MOUNT	MOUNT_SEAL	1	NONE	QUEST_USE_MULTIPLE|LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	259200	LIMIT_NONE	0	APPLY_MOUNT	9382	APPLY_ATT_GRADE_BONUS	20	APPLY_ATTBONUS_MONSTER	15	APPLY_NONE	0	APPLY_NONE	0	43200	0	0	0	9382	0	0	0	0
19097	Mount	ITEM_MOUNT	MOUNT_SEAL	1	NONE	QUEST_USE_MULTIPLE|LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	259200	LIMIT_NONE	0	APPLY_MOUNT	9383	APPLY_ATTBONUS_MONSTER	10	APPLY_ATTBONUS_STONE	5	APPLY_ATTBONUS_BOSS	5	APPLY_NONE	0	43200	0	0	0	9383	0	0	0	0
19098	Mount	ITEM_MOUNT	MOUNT_SEAL	1	NONE	QUEST_USE_MULTIPLE|LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	259200	LIMIT_NONE	0	APPLY_MOUNT	9384	APPLY_ATT_GRADE_BONUS	20	APPLY_ATTBONUS_MONSTER	15	APPLY_NONE	0	APPLY_NONE	0	43200	0	0	0	9384	0	0	0	0
19099	Mount	ITEM_MOUNT	MOUNT_SEAL	1	NONE	QUEST_USE_MULTIPLE|LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	259200	LIMIT_NONE	0	APPLY_MOUNT	9385	APPLY_ATT_GRADE_BONUS	20	APPLY_ATTBONUS_MONSTER	15	APPLY_NONE	0	APPLY_NONE	0	43200	0	0	0	9385	0	0	0	0
19100	Mount	ITEM_MOUNT	MOUNT_SEAL	1	NONE	QUEST_USE_MULTIPLE|LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	259200	LIMIT_NONE	0	APPLY_MOUNT	9386	APPLY_ATTBONUS_MONSTER	10	APPLY_ATTBONUS_STONE	5	APPLY_ATTBONUS_BOSS	5	APPLY_NONE	0	43200	0	0	0	9386	0	0	0	0
19101	Mount	ITEM_MOUNT	MOUNT_SEAL	1	NONE	QUEST_USE_MULTIPLE|LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	259200	LIMIT_NONE	0	APPLY_MOUNT	9387	APPLY_ATT_GRADE_BONUS	20	APPLY_ATTBONUS_MONSTER	15	APPLY_NONE	0	APPLY_NONE	0	43200	0	0	0	9387	0	0	0	0
19102	Mount	ITEM_MOUNT	MOUNT_SEAL	1	NONE	QUEST_USE_MULTIPLE|LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	259200	LIMIT_NONE	0	APPLY_MOUNT	9388	APPLY_ATT_GRADE_BONUS	20	APPLY_ATTBONUS_MONSTER	15	APPLY_NONE	0	APPLY_NONE	0	43200	0	0	0	9388	0	0	0	0
19103	Mount	ITEM_MOUNT	MOUNT_SEAL	1	NONE	QUEST_USE_MULTIPLE|LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	259200	LIMIT_NONE	0	APPLY_MOUNT	9389	APPLY_ATTBONUS_MONSTER	10	APPLY_ATTBONUS_STONE	5	APPLY_ATTBONUS_BOSS	5	APPLY_NONE	0	43200	0	0	0	9389	0	0	0	0
19104	Mount	ITEM_MOUNT	MOUNT_SEAL	1	NONE	QUEST_USE_MULTIPLE|LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	259200	LIMIT_NONE	0	APPLY_MOUNT	9390	APPLY_ATT_GRADE_BONUS	20	APPLY_ATTBONUS_MONSTER	15	APPLY_NONE	0	APPLY_NONE	0	43200	0	0	0	9390	0	0	0	0
19105	Mount	ITEM_MOUNT	MOUNT_SEAL	1	NONE	QUEST_USE_MULTIPLE|LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_MOUNT	9391	APPLY_ATTBONUS_MONSTER	20	APPLY_ATTBONUS_STONE	15	APPLY_ATTBONUS_BOSS	15	APPLY_NONE	0	43200	0	0	0	9391	0	0	0	0
19106	Mount	ITEM_MOUNT	MOUNT_SEAL	1	NONE	QUEST_USE_MULTIPLE|LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_MOUNT	9392	APPLY_ATTBONUS_MONSTER	40	APPLY_ATTBONUS_STONE	20	APPLY_ATTBONUS_BOSS	20	APPLY_NONE	0	43200	0	0	0	9392	0	0	0	0
19107	Mount	ITEM_MOUNT	MOUNT_SEAL	1	NONE	QUEST_USE_MULTIPLE|LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	259200	LIMIT_NONE	0	APPLY_MOUNT	9393	APPLY_ATTBONUS_MONSTER	10	APPLY_ATTBONUS_STONE	5	APPLY_ATTBONUS_BOSS	5	APPLY_NONE	0	43200	0	0	0	9393	0	0	0	0
19108	Mount	ITEM_MOUNT	MOUNT_SEAL	1	NONE	QUEST_USE_MULTIPLE|LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	259200	LIMIT_NONE	0	APPLY_MOUNT	9394	APPLY_ATTBONUS_MONSTER	10	APPLY_ATTBONUS_STONE	5	APPLY_ATTBONUS_BOSS	5	APPLY_NONE	0	43200	0	0	0	9394	0	0	0	0
19111	Mount	ITEM_MOUNT	MOUNT_SEAL	1	NONE	QUEST_USE_MULTIPLE|LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	259200	LIMIT_NONE	0	APPLY_MOUNT	9397	APPLY_ATT_GRADE_BONUS	20	APPLY_ATTBONUS_MONSTER	15	APPLY_NONE	0	APPLY_NONE	0	43200	0	0	0	9397	0	0	0	0
19112	HS	ITEM_COSTUME	COSTUME_BODY	2	ANTI_MALE|ANTI_STACK	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	35492	0	0	70	0	0
19290	½ÊÀÌÁöÈ£°©+0	ITEM_ARMOR	ARMOR_BODY	2	ANTI_ASSASSIN|ANTI_SURA|ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	120000	19291	361	0	LEVEL	105	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	2	APPLY_RESIST_MAGIC	4	APPLY_MAX_HP	1000	APPLY_NONE	0	APPLY_NONE	0	0	90	0	25	0	0	0	3	0
19291	½ÊÀÌÁöÈ£°©+1	ITEM_ARMOR	ARMOR_BODY	2	ANTI_ASSASSIN|ANTI_SURA|ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	130000	19292	362	0	LEVEL	105	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	2	APPLY_RESIST_MAGIC	5	APPLY_MAX_HP	1250	APPLY_NONE	0	APPLY_NONE	0	0	90	0	25	0	3	0	3	0
19292	½ÊÀÌÁöÈ£°©+2	ITEM_ARMOR	ARMOR_BODY	2	ANTI_ASSASSIN|ANTI_SURA|ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	145000	19293	363	0	LEVEL	105	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	2	APPLY_RESIST_MAGIC	6	APPLY_MAX_HP	1500	APPLY_NONE	0	APPLY_NONE	0	0	90	0	25	0	6	0	3	0
19293	½ÊÀÌÁöÈ£°©+3	ITEM_ARMOR	ARMOR_BODY	2	ANTI_ASSASSIN|ANTI_SURA|ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	165000	19294	364	0	LEVEL	105	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	2	APPLY_RESIST_MAGIC	7	APPLY_MAX_HP	1750	APPLY_NONE	0	APPLY_NONE	0	0	90	0	25	0	9	0	3	0
19294	½ÊÀÌÁöÈ£°©+4	ITEM_ARMOR	ARMOR_BODY	2	ANTI_ASSASSIN|ANTI_SURA|ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	190000	19295	365	0	LEVEL	105	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	2	APPLY_RESIST_MAGIC	9	APPLY_MAX_HP	2000	APPLY_NONE	0	APPLY_NONE	0	0	90	0	25	0	12	30	3	0
19295	½ÊÀÌÁöÈ£°©+5	ITEM_ARMOR	ARMOR_BODY	2	ANTI_ASSASSIN|ANTI_SURA|ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	220000	19296	366	0	LEVEL	105	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	2	APPLY_RESIST_MAGIC	12	APPLY_MAX_HP	2250	APPLY_NONE	0	APPLY_NONE	0	0	90	0	25	0	15	40	3	0
19296	½ÊÀÌÁöÈ£°©+6	ITEM_ARMOR	ARMOR_BODY	2	ANTI_ASSASSIN|ANTI_SURA|ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	265000	19297	367	0	LEVEL	105	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	2	APPLY_RESIST_MAGIC	15	APPLY_MAX_HP	2500	APPLY_NONE	0	APPLY_NONE	0	0	90	0	25	0	18	50	3	0
19297	½ÊÀÌÁöÈ£°©+7	ITEM_ARMOR	ARMOR_BODY	2	ANTI_ASSASSIN|ANTI_SURA|ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	325000	19298	368	0	LEVEL	105	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	3	APPLY_RESIST_MAGIC	18	APPLY_MAX_HP	2750	APPLY_NONE	0	APPLY_NONE	0	0	90	0	25	0	21	65	3	0
19298	½ÊÀÌÁöÈ£°©+8	ITEM_ARMOR	ARMOR_BODY	2	ANTI_ASSASSIN|ANTI_SURA|ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	405000	19299	369	0	LEVEL	105	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	5	APPLY_RESIST_MAGIC	21	APPLY_MAX_HP	3000	APPLY_NONE	0	APPLY_NONE	0	0	90	0	25	0	24	80	3	0
19299	½ÊÀÌÁöÈ£°©+9	ITEM_ARMOR	ARMOR_BODY	2	ANTI_ASSASSIN|ANTI_SURA|ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	515000	0	0	0	LEVEL	105	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	7	APPLY_RESIST_MAGIC	25	APPLY_MAX_HP	4000	APPLY_NONE	0	APPLY_NONE	0	0	90	0	25	0	27	100	3	0
19490	½ÊÀÌÁö°Ç+0	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_SURA|ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	120000	19491	361	0	LEVEL	105	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	2	APPLY_RESIST_MAGIC	4	APPLY_MAX_HP	1000	APPLY_NONE	0	APPLY_NONE	0	0	90	0	25	0	0	0	3	0
19491	½ÊÀÌÁö°Ç+1	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_SURA|ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	130000	19492	362	0	LEVEL	105	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	2	APPLY_RESIST_MAGIC	5	APPLY_MAX_HP	1250	APPLY_NONE	0	APPLY_NONE	0	0	90	0	25	0	3	0	3	0
19492	½ÊÀÌÁö°Ç+2	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_SURA|ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	145000	19493	363	0	LEVEL	105	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	2	APPLY_RESIST_MAGIC	6	APPLY_MAX_HP	1500	APPLY_NONE	0	APPLY_NONE	0	0	90	0	25	0	6	0	3	0
19493	½ÊÀÌÁö°Ç+3	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_SURA|ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	165000	19494	364	0	LEVEL	105	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	2	APPLY_RESIST_MAGIC	7	APPLY_MAX_HP	1750	APPLY_NONE	0	APPLY_NONE	0	0	90	0	25	0	9	0	3	0
19494	½ÊÀÌÁö°Ç+4	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_SURA|ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	190000	19495	365	0	LEVEL	105	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	2	APPLY_RESIST_MAGIC	9	APPLY_MAX_HP	2000	APPLY_NONE	0	APPLY_NONE	0	0	90	0	25	0	12	30	3	0
19495	½ÊÀÌÁö°Ç+5	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_SURA|ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	220000	19496	366	0	LEVEL	105	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	2	APPLY_RESIST_MAGIC	12	APPLY_MAX_HP	2250	APPLY_NONE	0	APPLY_NONE	0	0	90	0	25	0	15	40	3	0
19496	½ÊÀÌÁö°Ç+6	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_SURA|ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	265000	19497	367	0	LEVEL	105	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	2	APPLY_RESIST_MAGIC	15	APPLY_MAX_HP	2500	APPLY_NONE	0	APPLY_NONE	0	0	90	0	25	0	18	50	3	0
19497	½ÊÀÌÁö°Ç+7	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_SURA|ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	325000	19498	368	0	LEVEL	105	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	3	APPLY_RESIST_MAGIC	18	APPLY_MAX_HP	2750	APPLY_NONE	0	APPLY_NONE	0	0	90	0	25	0	21	65	3	0
19498	½ÊÀÌÁö°Ç+8	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_SURA|ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	405000	19499	369	0	LEVEL	105	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	5	APPLY_RESIST_MAGIC	21	APPLY_MAX_HP	3000	APPLY_NONE	0	APPLY_NONE	0	0	90	0	25	0	24	80	3	0
19499	½ÊÀÌÁö°Ç+9	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_SURA|ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	515000	0	0	0	LEVEL	105	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	7	APPLY_RESIST_MAGIC	25	APPLY_MAX_HP	4000	APPLY_NONE	0	APPLY_NONE	0	0	90	0	25	0	27	100	3	0
19690	½ÊÀÌÁö¸¶°©+0	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_ASSASSIN|ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	120000	19691	361	0	LEVEL	105	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	2	APPLY_RESIST_MAGIC	4	APPLY_MAX_HP	1000	APPLY_NONE	0	APPLY_NONE	0	0	90	0	25	0	0	0	3	0
19691	½ÊÀÌÁö¸¶°©+1	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_ASSASSIN|ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	130000	19692	362	0	LEVEL	105	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	2	APPLY_RESIST_MAGIC	5	APPLY_MAX_HP	1250	APPLY_NONE	0	APPLY_NONE	0	0	90	0	25	0	3	0	3	0
19692	½ÊÀÌÁö¸¶°©+2	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_ASSASSIN|ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	145000	19693	363	0	LEVEL	105	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	2	APPLY_RESIST_MAGIC	6	APPLY_MAX_HP	1500	APPLY_NONE	0	APPLY_NONE	0	0	90	0	25	0	6	0	3	0
19693	½ÊÀÌÁö¸¶°©+3	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_ASSASSIN|ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	165000	19694	364	0	LEVEL	105	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	2	APPLY_RESIST_MAGIC	7	APPLY_MAX_HP	1750	APPLY_NONE	0	APPLY_NONE	0	0	90	0	25	0	9	0	3	0
19694	½ÊÀÌÁö¸¶°©+4	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_ASSASSIN|ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	190000	19695	365	0	LEVEL	105	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	2	APPLY_RESIST_MAGIC	9	APPLY_MAX_HP	2000	APPLY_NONE	0	APPLY_NONE	0	0	90	0	25	0	12	30	3	0
19695	½ÊÀÌÁö¸¶°©+5	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_ASSASSIN|ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	220000	19696	366	0	LEVEL	105	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	2	APPLY_RESIST_MAGIC	12	APPLY_MAX_HP	2250	APPLY_NONE	0	APPLY_NONE	0	0	90	0	25	0	15	40	3	0
19696	½ÊÀÌÁö¸¶°©+6	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_ASSASSIN|ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	265000	19697	367	0	LEVEL	105	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	2	APPLY_RESIST_MAGIC	15	APPLY_MAX_HP	2500	APPLY_NONE	0	APPLY_NONE	0	0	90	0	25	0	18	50	3	0
19697	½ÊÀÌÁö¸¶°©+7	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_ASSASSIN|ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	325000	19698	368	0	LEVEL	105	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	3	APPLY_RESIST_MAGIC	18	APPLY_MAX_HP	2750	APPLY_NONE	0	APPLY_NONE	0	0	90	0	25	0	21	65	3	0
19698	½ÊÀÌÁö¸¶°©+8	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_ASSASSIN|ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	405000	19699	369	0	LEVEL	105	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	5	APPLY_RESIST_MAGIC	21	APPLY_MAX_HP	3000	APPLY_NONE	0	APPLY_NONE	0	0	90	0	25	0	24	80	3	0
19699	½ÊÀÌÁö¸¶°©+9	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_ASSASSIN|ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	515000	0	0	0	LEVEL	105	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	7	APPLY_RESIST_MAGIC	25	APPLY_MAX_HP	4000	APPLY_NONE	0	APPLY_NONE	0	0	90	0	25	0	27	100	3	0
19890	½ÊÀÌÁö»óÀÇ+0	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA|ANTI_ASSASSIN|ANTI_SURA|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	120000	19891	361	0	LEVEL	105	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	2	APPLY_RESIST_MAGIC	4	APPLY_MAX_HP	1000	APPLY_NONE	0	APPLY_NONE	0	0	90	0	25	0	0	0	3	0
